time,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop
1789952033.0,47.617628333333336,-122.33837833333334,67.5,549717.4945169983,5274014.666196886,10,T,0.95
1789952034.0,47.61760833333333,-122.33836666666666,67.7,549718.3901645961,5274012.4509203425,10,T,0.95
1789952035.0,47.61758,-122.33834666666668,68.0,549719.9199188144,5274009.314837902,10,T,0.95
1789952036.0,47.617605000000005,-122.33836833333335,67.9,549718.2680836341,5274012.0793928765,10,T,0.95
1789952037.0,47.61759166666668,-122.33836166666667,68.2,549718.7816883456,5274010.601829685,10,T,0.95
1789952038.0,47.61758833333333,-122.33836333333332,68.4,549718.6596073725,5274010.230302211,10,T,0.95
1789952039.0,47.61758,-122.33836833333335,68.6,549718.2917843012,5274009.300949371,10,T,0.95
1789952040.0,47.61756833333334,-122.33837666666668,68.9,549717.67663889,5274007.999000785,10,T,0.95
1789952041.0,47.61755,-122.33837666666668,69.2,549717.6940191509,5274005.961475562,10,T,0.95
1789952042.0,47.617535,-122.33838166666668,69.6,549717.3325156877,5274004.291204533,10,T,0.99
1789952043.0,47.61752499999999,-122.33838666666666,69.9,549716.966272013,5274003.176622224,10,T,0.95
1789952044.0,47.617516666666674,-122.33838333333333,70.3,549717.2246545429,5274002.252611011,10,T,0.95
1789952045.0,47.617511666666665,-122.33837999999999,70.7,549717.4798771223,5274001.699058936,10,T,0.95
1789952046.0,47.617505,-122.33837666666668,71.0,549717.7366797696,5274000.960277311,10,T,0.95
1789952047.0,47.617501666666676,-122.33835666666667,71.4,549719.2427354553,5274000.602638191,10,T,0.95
1789952048.0,47.61749833333333,-122.33835666666667,71.8,549719.2458955953,5274000.232179061,10,T,1.1
1789952049.0,47.61749499999999,-122.33836000000001,72.2,549718.9985730961,5273999.859583238,10,T,1.1
1789952050.0,47.617491666666666,-122.33836666666666,72.5,549718.5007679118,5273999.484850754,10,T,1.1
1789952051.0,47.61748833333333,-122.33836833333335,72.8,549718.3786866652,5273999.113323294,10,T,1.1
1789952052.0,47.61748333333333,-122.33836833333335,73.1,549718.3834267905,5273998.557634604,10,T,0.95
1789952053.0,47.61748166666666,-122.33837166666666,73.5,549718.1345241313,5273998.370268383,10,T,0.95
1789952054.0,47.61747833333334,-122.33837666666668,73.8,549717.7619601216,5273997.996604291,10,T,0.95
1789952055.0,47.61747333333333,-122.33837999999999,74.1,549717.5162174457,5273997.43877897,10,T,0.95
1789952056.0,47.617466666666665,-122.33838499999999,74.4,549717.1468133371,5273996.694655792,10,T,0.95
1789952057.0,47.617458333333325,-122.33838333333333,74.6,549717.279954752,5273995.769576284,10,T,0.95
1789952058.0,47.61745166666666,-122.33838499999999,74.9,549717.1610333485,5273995.027589728,10,T,0.95
1789952059.0,47.617448333333336,-122.33838499999999,75.2,549717.1641933506,5273994.657130604,10,T,0.95
1789952060.0,47.617446666666666,-122.33839166666667,75.5,549716.6648076116,5273994.467627844,10,T,0.95
1789952061.0,47.61744333333333,-122.33839666666667,75.8,549716.2922432537,5273994.09396385,10,T,0.95
1789952062.0,47.61744333333333,-122.33840333333335,76.1,549715.7912774817,5273994.089690728,10,T,0.95
1789952063.0,47.61744333333333,-122.33840666666669,76.3,549715.5407945957,5273994.087554184,10,T,0.95
1789952064.0,47.61744333333333,-122.33841333333334,76.6,549715.0398288256,5273994.083281127,10,T,0.95
1789952065.0,47.61744166666667,-122.33842000000001,76.9,549714.5404429708,5273993.893778551,10,T,0.95
1789952066.0,47.61744166666667,-122.33842833333334,77.2,549713.9142357366,5273993.888437345,10,T,0.95
1789952067.0,47.61742833333333,-122.33842666666666,77.4,549714.0521163938,5273992.407669084,10,T,0.95
1789952068.0,47.617425000000004,-122.33843,77.7,549713.804793222,5273992.035073492,10,T,0.95
1789952069.0,47.617419999999996,-122.33843333333334,77.9,549713.5590499031,5273991.477248347,10,T,0.95
1789952070.0,47.61740833333333,-122.33844166666668,78.3,549712.9439014617,5273990.175300318,10,T,0.95
1789952071.0,47.61740666666666,-122.338445,78.3,549712.6949982669,5273989.987934335,10,T,0.95
1789952072.0,47.61740666666666,-122.338445,78.3,549712.6949982669,5273989.987934335,10,T,0.95
1789952073.0,47.61740666666666,-122.338445,78.3,549712.6949982669,5273989.987934335,10,T,0.95
1789952074.0,47.617381666666674,-122.33846333333334,78.7,549711.3410386203,5273987.197740801,10,T,0.95
1789952075.0,47.617378333333335,-122.33846333333334,78.9,549711.3441982446,5273986.827281679,10,T,0.95
1789952076.0,47.61737,-122.33846166666666,79.1,549711.4773389221,5273985.902202059,10,T,0.95
1789952077.0,47.61734666666666,-122.33843666666668,79.2,549713.3780814471,5273983.325011241,10,T,0.95
1789952078.0,47.61733833333333,-122.33843499999999,79.5,549713.5112225165,5273982.399931667,10,T,0.95
1789952079.0,47.61732833333334,-122.33843833333334,79.7,549713.270218351,5273981.286417872,10,T,0.95
1789952080.0,47.61731499999999,-122.33843499999999,79.9,549713.5333408153,5273979.806717847,10,T,0.95
1789952081.0,47.617309999999996,-122.33843166666665,80.1,549713.7885639727,5273979.253165625,10,T,0.95
1789952082.0,47.61730833333333,-122.33842000000001,80.1,549714.666836214,5273979.07541374,10,T,0.95
1789952083.0,47.61730833333333,-122.33842000000001,80.1,549714.666836214,5273979.07541374,10,T,0.95
1789952084.0,47.61730833333333,-122.33842000000001,80.1,549714.666836214,5273979.07541374,10,T,0.95
1789952085.0,47.61730833333333,-122.33842000000001,80.1,549714.666836214,5273979.07541374,10,T,0.95
1789952086.0,47.61730833333333,-122.33842000000001,80.1,549714.666836214,5273979.07541374,10,T,0.95
1789952087.0,47.61730833333333,-122.33842000000001,80.1,549714.666836214,5273979.07541374,10,T,0.95
1789952088.0,47.61730833333333,-122.33842000000001,80.1,549714.666836214,5273979.07541374,10,T,0.95
1789952089.0,47.61730833333333,-122.33842000000001,80.1,549714.666836214,5273979.07541374,10,T,0.95
1789952090.0,47.61730833333333,-122.33842000000001,80.1,549714.666836214,5273979.07541374,10,T,0.95
1789952091.0,47.61730833333333,-122.33842000000001,80.1,549714.666836214,5273979.07541374,10,T,0.96
1789952092.0,47.61730833333333,-122.33842000000001,80.1,549714.666836214,5273979.07541374,10,T,0.96
1789952093.0,47.61729999999999,-122.33844833333333,80.5,549712.5456254341,5273978.131106116,10,T,0.95
1789952094.0,47.617295,-122.33846166666666,80.5,549711.5484305947,5273977.566871906,10,T,0.95
1789952095.0,47.617286666666665,-122.33846833333334,80.6,549711.055362395,5273976.636451416,10,T,0.95
1789952096.0,47.61728166666667,-122.33847499999999,80.6,549710.5591344733,5273976.076490083,10,T,0.95
1789952097.0,47.617278333333324,-122.33848666666667,80.7,549709.6856011773,5273975.698553914,10,T,0.95
1789952098.0,47.61726999999999,-122.33849833333333,80.7,549708.8168069469,5273974.764929208,10,T,0.96
1789952099.0,47.61726333333333,-122.33851166666666,80.7,549707.8211908666,5273974.015466089,10,T,0.95
1789952100.0,47.61726166666667,-122.33852833333334,80.8,549706.5703517891,5273973.819555662,10,T,0.95
1789952101.0,47.61725833333333,-122.33854166666667,80.8,549705.5715760179,5273973.440552044,10,T,0.96
1789952102.0,47.617219999999996,-122.33853666666667,80.8,549705.9836332437,5273969.18347642,10,T,0.95
1789952103.0,47.61720999999999,-122.33854833333335,80.8,549705.1164170358,5273968.06462273,10,T,0.96
1789952104.0,47.61720666666667,-122.33855833333334,80.9,549704.368124196,5273967.687755419,10,T,0.95
1789952105.0,47.617188333333324,-122.33857333333331,80.9,549703.2583211166,5273965.640618193,10,T,0.95
1789952106.0,47.61716166666667,-122.33858166666666,80.9,549702.6573832432,5273962.671605353,10,T,0.96
1789952107.0,47.617143333333324,-122.33862333333333,80.9,549699.5437040114,5273960.607381404,10,T,0.96
1789952108.0,47.617135000000005,-122.33863500000001,81.0,549698.6749058708,5273959.67375826,10,T,0.96
1789952109.0,47.617125,-122.33864666666665,81.0,549697.807686824,5273958.554905695,10,T,0.96
1789952110.0,47.61711666666667,-122.33866166666667,81.1,549696.6884036482,5273957.619147092,10,T,0.96
1789952111.0,47.61710166666667,-122.33871666666667,81.1,549692.5696230716,5273955.916843242,10,T,0.96
1789952112.0,47.61709166666666,-122.33875333333332,81.2,549689.8237680354,5273954.7819756325,10,T,0.96
1789952113.0,47.61708,-122.33877499999998,81.2,549688.2066717728,5273953.471488756,10,T,0.96
1789952114.0,47.61706666666667,-122.33881500000001,81.3,549685.2134880119,5273951.964028891,10,T,0.96
1789952115.0,47.617053333333324,-122.33883333333333,81.4,549683.8484535989,5273950.470448915,10,T,0.96
1789952116.0,47.617045000000005,-122.338855,81.4,549682.2281970632,5273949.5304228235,10,T,0.96
1789952117.0,47.617038333333326,-122.33887666666666,81.6,549680.606361192,5273948.775626735,10,T,0.96
1789952118.0,47.617035,-122.33888999999999,81.7,549679.6075794721,5273948.396627625,10,T,0.96
1789952119.0,47.61703666666667,-122.33890000000001,81.8,549678.8545461957,5273948.575452281,10,T,0.96
1789952120.0,47.61703666666667,-122.33890833333335,81.9,549678.2283341179,5273948.570114942,10,T,0.96
1789952121.0,47.61703333333333,-122.33891833333334,82.0,549677.480037061,5273948.1932511255,10,T,0.96
1789952122.0,47.617035,-122.33892499999999,82.1,549676.9774886688,5273948.374210919,10,T,0.96
1789952123.0,47.617038333333326,-122.338935,82.3,549676.2228767984,5273948.738265464,10,T,0.96
1789952124.0,47.61702666666667,-122.33894333333335,82.5,549675.6077153408,5273947.436321555,10,T,0.96
1789952125.0,47.61702666666667,-122.33895666666668,82.6,549674.605775828,5273947.427782406,10,T,0.96
1789952126.0,47.61702833333334,-122.33896333333333,82.7,549674.1032274634,5273947.608742447,10,T,0.96
1789952127.0,47.617020000000004,-122.338945,83.0,549675.4887875135,5273946.694335949,10,T,0.96
1789952128.0,47.61701333333334,-122.33892833333333,83.2,549676.7475268336,5273945.964091899,10,T,0.96
1789952129.0,47.61701,-122.33891,83.4,549678.128351487,5273945.605374676,10,T,0.96
1789952130.0,47.616993333333326,-122.33881666666666,83.8,549685.1577198857,5273943.812861063,10,T,0.96
1789952131.0,47.61698500000001,-122.33875000000002,83.9,549690.1753162071,5273942.929419834,10,T,0.96
1789952132.0,47.61698500000001,-122.33875000000002,83.9,549690.1753162071,5273942.929419834,10,T,0.96
1789952133.0,47.61698500000001,-122.33875000000002,83.9,549690.1753162071,5273942.929419834,10,T,0.96
1789952134.0,47.61698500000001,-122.33875000000002,83.9,549690.1753162071,5273942.929419834,10,T,0.96
1789952135.0,47.61700333333333,-122.33854833333335,84.3,549705.3122877111,5273945.0961582875,10,T,0.96
1789952136.0,47.617045000000005,-122.33848666666667,84.3,549709.9067663027,5273949.766416423,10,T,0.96
1789952137.0,47.61707,-122.33840833333333,84.3,549715.7694598018,5273952.595065305,10,T,0.96
1789952138.0,47.617086666666665,-122.33837999999999,84.3,549717.8827794538,5273954.465521758,10,T,0.96
1789952139.0,47.61707666666666,-122.33834999999999,84.4,549720.1466212064,5273953.373374539,10,T,0.96
1789952140.0,47.61707333333334,-122.33833333333332,84.4,549721.4022046198,5273953.013599197,10,T,0.96
1789952141.0,47.61707333333334,-122.33833333333332,84.4,549721.4022046198,5273953.013599197,10,T,0.96
1789952142.0,47.617125,-122.33828166666666,84.8,549725.2357293266,5273958.788836633,10,T,0.96
1789952143.0,47.61712166666666,-122.33826333333333,84.9,549726.6165541249,5273958.43013089,10,T,0.96
1789952144.0,47.617115,-122.33824333333332,85.0,549728.1257819772,5273957.702034904,10,T,0.96
1789952145.0,47.617115,-122.33823166666667,85.0,549729.0024775617,5273957.709514711,10,T,0.96
1789952146.0,47.617110000000004,-122.338225,85.1,549729.5081875924,5273957.158100293,10,T,0.96
1789952147.0,47.617095,-122.33822,85.3,549729.8981377839,5273955.494240041,10,T,0.96
1789952148.0,47.61708,-122.33819666666668,85.4,549731.6657535989,5273953.842134365,10,T,0.96
1789952149.0,47.617065000000004,-122.33817499999999,85.5,549733.3081280678,5273952.188960575,10,T,0.96
1789952150.0,47.617038333333326,-122.33814833333332,85.6,549735.337294498,5273949.242386454,10,T,0.96
1789952151.0,47.61703000000001,-122.33812833333334,85.7,549736.8481064271,5273948.329063165,10,T,0.96
1789952152.0,47.617038333333326,-122.33811833333333,85.8,549737.5916578675,5273949.261623276,10,T,0.96
1789952153.0,47.61702833333334,-122.33809666666666,86.0,549739.2292932653,5273948.164139792,10,T,0.96
1789952154.0,47.617038333333326,-122.33808666666667,86.1,549739.9712636463,5273949.2819297565,10,T,0.96
1789952155.0,47.61703166666666,-122.33807166666665,86.2,549741.1047682861,5273948.550630763,10,T,0.96
1789952156.0,47.61701500000001,-122.33805833333332,86.4,549742.1225153909,5273946.70688587,10,T,0.96
1789952157.0,47.61701333333334,-122.33804833333333,86.5,549742.8755509739,5273946.528069371,10,T,0.96
1789952158.0,47.61701333333334,-122.33804833333333,86.5,549742.8755509739,5273946.528069371,10,T,0.96
1789952159.0,47.61698833333333,-122.33801666666668,86.7,549745.2788709234,5273943.7699347995,10,T,0.96
1789952160.0,47.61698166666667,-122.33800166666667,86.8,549746.4123772982,5273943.038636832,10,T,0.96
1789952161.0,47.61698,-122.33800000000001,86.9,549746.5392007525,5273942.8544762125,10,T,0.96
1789952162.0,47.61697833333333,-122.33800000000001,87.1,549746.5407816609,5273942.669246664,10,T,0.96
1789952163.0,47.61697833333333,-122.33800000000001,87.1,549746.5407816609,5273942.669246664,10,T,0.96
1789952164.0,47.61697833333333,-122.33800000000001,87.1,549746.5407816609,5273942.669246664,10,T,0.96
1789952165.0,47.61697833333333,-122.33800000000001,87.1,549746.5407816609,5273942.669246664,10,T,0.96
1789952166.0,47.61697833333333,-122.33800000000001,87.1,549746.5407816609,5273942.669246664,10,T,0.96
1789952167.0,47.61697833333333,-122.33800000000001,87.1,549746.5407816609,5273942.669246664,10,T,0.96
1789952168.0,47.61697833333333,-122.33800000000001,87.1,549746.5407816609,5273942.669246664,10,T,0.96
1789952169.0,47.616945,-122.33799666666667,88.0,549746.8228850873,5273938.966793616,10,T,0.96
1789952170.0,47.616928333333334,-122.33799333333333,88.2,549747.0891795857,5273937.1166360425,10,T,0.96
1789952171.0,47.616906666666665,-122.33800333333332,88.4,549746.3582752425,5273934.702238385,10,T,0.96
1789952172.0,47.61688833333333,-122.33801333333334,88.7,549745.6242085205,5273932.658299918,10,T,0.96
1789952173.0,47.61687,-122.33801999999999,89.0,549745.1406268927,5273930.616499342,10,T,0.96
1789952174.0,47.61684833333334,-122.33802666666666,89.2,549744.6602065904,5273928.204239731,10,T,0.96
1789952175.0,47.616826666666675,-122.338035,89.5,549744.0545429512,5273925.790911298,10,T,0.96
1789952176.0,47.61680500000001,-122.33804166666665,89.9,549743.5741217567,5273923.3786518,10,T,0.96
1789952177.0,47.61678333333332,-122.33806000000001,90.2,549742.216999011,5273920.958910463,10,T,0.96
1789952178.0,47.616748333333334,-122.33808333333333,90.3,549740.4967915418,5273917.054126756,10,T,0.96
1789952179.0,47.61671333333334,-122.33811166666668,90.5,549738.4008521525,5273913.14613734,10,T,0.96
1789952180.0,47.61668833333333,-122.33813833333333,90.7,549736.4206697498,5273910.3505946435,10,T,0.96
1789952181.0,47.61666666666667,-122.33815833333334,90.9,549734.9382976006,5273907.929786393,10,T,0.96
1789952182.0,47.616633333333326,-122.33816999999999,91.1,549734.0932044054,5273904.217715025,10,T,0.96
1789952183.0,47.61661000000001,-122.33819333333334,91.3,549732.3619232575,5273901.609540634,10,T,0.96
1789952184.0,47.616575,-122.33820833333333,91.5,549731.2679207878,5273897.710102968,10,T,0.96
1789952185.0,47.616548333333334,-122.33823,91.7,549729.6650406556,5273894.732538954,10,T,0.96
1789952186.0,47.61653333333334,-122.33825333333334,92.0,549727.9258531671,5273893.050513612,10,T,0.96
1789952187.0,47.61650666666666,-122.338285,92.2,549725.5715079252,5273890.066539696,10,T,0.96
1789952188.0,47.61648666666667,-122.33831166666666,92.5,549723.586570876,5273887.826690154,10,T,0.96
1789952189.0,47.616465,-122.33833166666666,92.8,549722.1041874941,5273885.40588533,10,T,0.96
1789952190.0,47.61643833333333,-122.33834333333334,93.2,549721.252762242,5273882.434734152,10,T,0.96
1789952191.0,47.61641833333333,-122.33835333333333,93.5,549720.5202597936,5273880.205569595,10,T,0.96
1789952192.0,47.61638833333333,-122.33844166666668,94.1,549713.9107706837,5273876.814818817,10,T,0.96
1789952193.0,47.61637,-122.33845500000001,94.4,549712.9261968567,5273874.768748359,10,T,1.21
1789952194.0,47.61635166666667,-122.33846999999999,94.8,549711.8163782764,5273872.721609904,10,T,1.21
1789952195.0,47.616325,-122.33848000000002,95.2,549711.0901899065,5273869.751528494,10,T,1.21
1789952196.0,47.61629666666666,-122.33853666666667,95.7,549706.8587434021,5273866.566310832,10,T,1.21
1789952197.0,47.616286666666674,-122.33861499999999,96.2,549700.9817433942,5273865.404737664,10,T,1.21
1789952198.0,47.616274999999995,-122.33867166666666,96.7,549696.7344954042,5273864.071822677,10,T,1.21
1789952199.0,47.61624333333332,-122.33867000000001,97.0,549696.889746149,5273860.553529546,10,T,1.21
1789952200.0,47.616216666666666,-122.33867166666666,97.4,549696.7897704064,5273857.58878931,10,T,1.21
1789952201.0,47.616188333333334,-122.33871666666667,97.9,549693.4350183461,5273854.411056554,10,T,1.21
1789952202.0,47.616188333333334,-122.33879166666665,98.5,549687.7990185075,5273854.3630094845,10,T,1.21
1789952203.0,47.616171666666666,-122.33880333333333,98.8,549686.9380971169,5273852.503240755,10,T,1.21
1789952204.0,47.616151666666674,-122.33880666666667,99.2,549686.7065556897,5273850.278351223,10,T,1.21
1789952205.0,47.616125,-122.33880666666667,99.6,549686.7318190598,5273847.314678872,10,T,1.21
1789952206.0,47.61609,-122.33879666666665,100.1,549687.5164452727,5273843.431264751,10,T,1.21
1789952207.0,47.61607000000001,-122.33881166666667,100.5,549686.4081905541,5273841.198901824,10,T,1.21
1789952208.0,47.616045,-122.33880666666667,100.9,549686.8076091051,5273838.423661907,10,T,1.21
1789952209.0,47.61601833333334,-122.33879666666665,101.4,549687.5843415149,5273835.466395434,10,T,1.21
1789952210.0,47.61596333333333,-122.33875833333335,101.9,549690.5170823779,5273829.37837791,10,T,1.21
1789952211.0,47.61589833333334,-122.33870833333334,102.4,549694.3360201406,5273822.186459241,10,T,1.21
1789952212.0,47.61583833333334,-122.33868499999998,102.9,549696.1463048058,5273815.533146074,10,T,1.21
1789952213.0,47.61579666666667,-122.33866166666667,103.4,549697.9392211456,5273810.917358115,10,T,1.21
1789952214.0,47.615779999999994,-122.33865833333333,103.9,549698.2055049579,5273809.067198747,10,T,1.32
1789952215.0,47.61575833333333,-122.33864833333334,104.4,549698.9775087341,5273806.665622383,10,T,1.31
1789952216.0,47.61572666666666,-122.33862833333333,104.9,549700.5104624977,5273803.159076536,10,T,1.21
1789952217.0,47.61570166666667,-122.33860000000001,105.5,549702.6633283821,5273800.398788908,10,T,1.31
1789952218.0,47.61566833333333,-122.33856333333333,106.2,549705.4503222494,5273796.71769462,10,T,1.21
1789952219.0,47.61564166666667,-122.338535,106.9,549707.6047724007,5273793.772179305,10,T,1.31
1789952220.0,47.61561333333334,-122.33850166666667,107.6,549710.1365418113,5273790.644639636,10,T,1.31
1789952221.0,47.61558166666667,-122.33846833333334,108.4,549712.6714734238,5273787.146642057,10,T,1.31
1789952222.0,47.61556666666667,-122.33845166666667,109.2,549713.9381504612,5273785.490258431,10,T,1.31
1789952223.0,47.61555666666666,-122.33844166666668,109.9,549714.6991049155,5273784.385290683,10,T,1.31
1789952224.0,47.615525,-122.33841666666667,110.6,549716.6078118077,5273780.881953751,10,T,1.21
1789952225.0,47.615505,-122.33840166666666,111.4,549717.753984971,5273778.668814194,10,T,1.31
1789952226.0,47.61546166666667,-122.33836500000001,112.1,549720.5504785208,5273773.876350113,10,T,1.31
1789952227.0,47.615505,-122.33840833333333,113.4,549717.2530006821,5273778.664541079,10,T,1.31
1789952228.0,47.61549333333334,-122.33840166666666,114.1,549717.7650443522,5273777.372207695,10,T,1.31
1789952229.0,47.61548,-122.33839166666667,114.9,549718.5291604319,5273775.896781449,10,T,1.21
1789952230.0,47.61545666666666,-122.33837666666668,115.7,549719.6784952052,5273773.313183277,10,T,1.21
1789952231.0,47.61543666666667,-122.33836166666667,116.4,549720.82467096,5273771.1000443315,10,T,1.21
1789952232.0,47.61542666666666,-122.33836166666667,117.2,549720.8341509925,5273769.988667345,10,T,1.21
1789952233.0,47.615406666666665,-122.33834666666668,118.0,549721.9803278144,5273767.775528628,10,T,1.21
1789952234.0,47.61540166666667,-122.33834333333334,118.7,549722.2355605736,5273767.22197689,10,T,1.21
1789952235.0,47.615404999999996,-122.33834,119.5,549722.4828930985,5273767.594572646,10,T,1.21
1789952236.0,47.61538,-122.33831166666666,120.3,549724.6357822375,5273764.8342931215,10,T,1.21
1789952237.0,47.61536666666666,-122.33830000000002,121.0,549725.5251480379,5273763.35993623,10,T,1.21
1789952238.0,47.61534833333334,-122.338285,121.8,549726.6697477107,5273761.332027934,10,T,1.21
1789952239.0,47.61534166666667,-122.33828,122.6,549727.0518078429,5273760.594315386,10,T,1.21
1789952240.0,47.615318333333335,-122.33826166666668,123.3,549728.451642303,5273758.012855923,10,T,1.21
1789952241.0,47.615305000000006,-122.33825499999999,124.0,549728.9652704325,5273756.535294042,10,T,1.21
1789952242.0,47.615305000000006,-122.33825833333334,124.8,549728.7147773316,5273756.533157003,10,T,1.21
1789952243.0,47.61530666666666,-122.33825333333334,125.5,549729.08893672,5273756.721592057,10,T,1.21
1789952244.0,47.61530166666667,-122.33824666666666,126.3,549729.5946637326,5273756.170177696,10,T,1.21
1789952245.0,47.61529333333333,-122.33824000000001,127.1,549730.1035514233,5273755.248304393,10,T,1.21
1789952246.0,47.61528499999999,-122.33823166666667,127.8,549730.7376858703,5273754.327499692,10,T,1.21
1789952247.0,47.615271666666665,-122.33823,128.5,549730.8755749962,5273752.846732315,10,T,1.21
1789952248.0,47.615260000000006,-122.33822333333335,129.0,549731.3876238314,5273751.554400142,10,T,1.21
1789952249.0,47.615273333333334,-122.33824000000001,129.7,549730.1225149299,5273753.025550484,10,T,0.96
1789952250.0,47.615273333333334,-122.33824000000001,129.7,549730.1225149299,5273753.025550484,10,T,0.96
