time,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop
1790033149.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.25
1790033150.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.25
1790033151.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.25
1790033152.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.25
1790033153.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.25
1790033154.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.25
1790033155.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.25
1790033156.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.25
1790033157.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,3.63
1790033158.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.25
1790033159.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.25
1790033160.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.25
1790033161.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.25
1790033162.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,3.62
1790033163.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.25
1790033164.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.25
1790033165.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,3.62
1790033166.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033167.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.25
1790033168.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033169.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033170.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.25
1790033171.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,3.62
1790033172.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.25
1790033173.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033174.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033175.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033176.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033177.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033178.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033179.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033180.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
